Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
TCD,01/01/2018,31/12/2018,39,'148,Chad,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,1437.3,A
TCD,01/01/2019,31/12/2019,39,'148,Chad,1013,'21115b,"Meat of sheep, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,1460,A
TCD,01/01/2007,31/12/2007,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,89.15,I
TCD,01/01/2008,31/12/2008,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,126.92,I
TCD,01/01/2009,31/12/2009,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,125.87,I
TCD,01/01/2010,31/12/2010,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,117.12,I
TCD,01/01/2011,31/12/2011,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,131.31,I
TCD,01/01/2012,31/12/2012,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,128.15,I
TCD,01/01/2013,31/12/2013,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,124.93,I
TCD,01/01/2014,31/12/2014,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,127.75,I
TCD,01/01/2015,31/12/2015,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,90.77,I
TCD,01/01/2016,31/12/2016,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,81.48,I
TCD,01/01/2017,31/12/2017,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,82.33,I
TCD,01/01/2018,31/12/2018,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,82.7,I
TCD,01/01/2019,31/12/2019,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,82.71,I
TCD,01/01/2020,31/12/2020,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,78.36,I
TCD,01/01/2021,31/12/2021,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,83.25,I
TCD,01/01/2022,31/12/2022,39,'148,Chad,299,'01449.01,Melonseed,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,86.8,I
TCD,01/01/2007,31/12/2007,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,168730,A
TCD,01/01/2008,31/12/2008,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,219150,A
TCD,01/01/2009,31/12/2009,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,227910,A
TCD,01/01/2010,31/12/2010,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,214550,A
TCD,01/01/2011,31/12/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,203660,A
TCD,01/01/2011,31/01/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7001,January,LCU,151540,A
TCD,01/02/2011,28/02/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7002,February,LCU,140750,A
TCD,01/03/2011,31/03/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7003,March,LCU,150920,A
TCD,01/04/2011,30/04/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7004,April,LCU,189500,A
TCD,01/05/2011,31/05/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7005,May,LCU,210500,A
TCD,01/06/2011,30/06/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7006,June,LCU,211670,A
TCD,01/07/2011,31/07/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7007,July,LCU,232670,A
TCD,01/08/2011,31/08/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7008,August,LCU,248000,A
TCD,01/09/2011,30/09/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7009,September,LCU,217830,A
TCD,01/10/2011,31/10/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7010,October,LCU,211500,A
TCD,01/11/2011,30/11/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7011,November,LCU,238080,A
TCD,01/12/2011,31/12/2011,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2011,2011,7012,December,LCU,241000,A
TCD,01/01/2014,31/12/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,310000,A
TCD,01/01/2014,31/01/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7001,January,LCU,325000,A
TCD,01/02/2014,28/02/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7002,February,LCU,314000,A
TCD,01/03/2014,31/03/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7003,March,LCU,311000,A
TCD,01/04/2014,30/04/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7004,April,LCU,306000,A
TCD,01/06/2014,30/06/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7006,June,LCU,302000,A
TCD,01/07/2014,31/07/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7007,July,LCU,316000,A
TCD,01/08/2014,31/08/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7008,August,LCU,312000,A
TCD,01/09/2014,30/09/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7009,September,LCU,307000,A
TCD,01/11/2014,30/11/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7011,November,LCU,308000,A
TCD,01/12/2014,31/12/2014,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2014,2014,7012,December,LCU,299000,A
TCD,01/01/2015,31/01/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7001,January,LCU,297600,A
TCD,01/02/2015,28/02/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7002,February,LCU,256700,A
TCD,01/03/2015,31/03/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7003,March,LCU,271700,A
TCD,01/04/2015,30/04/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7004,April,LCU,291300,A
TCD,01/05/2015,31/05/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7005,May,LCU,296813,A
TCD,01/06/2015,30/06/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7006,June,LCU,299602,A
TCD,01/07/2015,31/07/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7007,July,LCU,301096,A
TCD,01/08/2015,31/08/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7008,August,LCU,302789,A
TCD,01/09/2015,30/09/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7009,September,LCU,306773,A
TCD,01/10/2015,31/10/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7010,October,LCU,315837,A
TCD,01/11/2015,30/11/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7011,November,LCU,300000,A
TCD,01/12/2015,31/12/2015,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2015,2015,7012,December,LCU,300797,A
TCD,01/01/2016,31/12/2016,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,188000,A
TCD,01/01/2016,31/01/2016,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,289000,A
TCD,01/01/2017,31/12/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,195000,A
TCD,01/01/2017,31/01/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,171598,A
TCD,01/02/2017,28/02/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,177567,A
TCD,01/03/2017,31/03/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,184773,A
TCD,01/04/2017,30/04/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,194583,A
TCD,01/05/2017,31/05/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,215089,A
TCD,01/06/2017,30/06/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,218249,A
TCD,01/07/2017,31/07/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,212795,A
TCD,01/08/2017,31/08/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,224176,A
TCD,01/09/2017,30/09/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,218999,A
TCD,01/10/2017,31/10/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,215545,A
TCD,01/11/2017,30/11/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,199855,A
TCD,01/12/2017,31/12/2017,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,191278,A
TCD,01/01/2018,31/12/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,187000,A
TCD,01/01/2018,31/01/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,199294,A
TCD,01/02/2018,28/02/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7002,February,LCU,211000,A
TCD,01/03/2018,31/03/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7003,March,LCU,215000,A
TCD,01/04/2018,30/04/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7004,April,LCU,225000,A
TCD,01/05/2018,31/05/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7005,May,LCU,233000,A
TCD,01/06/2018,30/06/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7006,June,LCU,244000,A
TCD,01/07/2018,31/07/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7007,July,LCU,245000,A
TCD,01/08/2018,31/08/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7008,August,LCU,245000,A
TCD,01/09/2018,30/09/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7009,September,LCU,227000,A
TCD,01/10/2018,31/10/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7010,October,LCU,191000,A
TCD,01/11/2018,30/11/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7011,November,LCU,175000,A
TCD,01/12/2018,31/12/2018,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2018,2018,7012,December,LCU,170000,A
TCD,01/01/2019,31/12/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,164647.3,A
TCD,01/01/2019,31/01/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7001,January,LCU,253000,A
TCD,01/02/2019,28/02/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7002,February,LCU,260000,A
TCD,01/03/2019,31/03/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7003,March,LCU,206000,A
TCD,01/04/2019,30/04/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7004,April,LCU,200000,A
TCD,01/05/2019,31/05/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7005,May,LCU,200000,A
TCD,01/06/2019,30/06/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7006,June,LCU,200000,A
TCD,01/07/2019,31/07/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7007,July,LCU,200000,A
TCD,01/08/2019,31/08/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7008,August,LCU,200000,A
TCD,01/09/2019,30/09/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7009,September,LCU,180000,A
TCD,01/10/2019,31/10/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7010,October,LCU,190000,A
TCD,01/11/2019,30/11/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7011,November,LCU,220000,A
TCD,01/12/2019,31/12/2019,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2019,2019,7012,December,LCU,240000,A
TCD,01/01/2020,31/12/2020,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,223516.6,A
TCD,01/01/2020,31/01/2020,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,260000,A
TCD,01/01/2021,31/12/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,245573.2,A
TCD,01/01/2021,31/01/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7001,January,LCU,218970.4,A
TCD,01/02/2021,28/02/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7002,February,LCU,225937.4,A
TCD,01/03/2021,31/03/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7003,March,LCU,232134.4,A
TCD,01/04/2021,30/04/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7004,April,LCU,242988.8,A
TCD,01/05/2021,31/05/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7005,May,LCU,249121.2,A
TCD,01/06/2021,30/06/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7006,June,LCU,249641,A
TCD,01/07/2021,31/07/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7007,July,LCU,258587,A
TCD,01/08/2021,31/08/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7008,August,LCU,259743.7,A
TCD,01/09/2021,30/09/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7009,September,LCU,257639.7,A
TCD,01/10/2021,31/10/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7010,October,LCU,256546.1,A
TCD,01/11/2021,30/11/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7011,November,LCU,254948,A
TCD,01/12/2021,31/12/2021,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2021,2021,7012,December,LCU,240621.2,A
TCD,01/01/2022,31/12/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,282996.9,A
TCD,01/01/2022,31/01/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7001,January,LCU,248559.3,A
TCD,01/02/2022,28/02/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7002,February,LCU,261320.2,A
TCD,01/03/2022,31/03/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7003,March,LCU,272307.6,A
TCD,01/04/2022,30/04/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7004,April,LCU,277358.4,A
TCD,01/05/2022,31/05/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7005,May,LCU,287179.8,A
TCD,01/06/2022,30/06/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7006,June,LCU,294665.3,A
TCD,01/07/2022,31/07/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7007,July,LCU,302435.4,A
TCD,01/08/2022,31/08/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7008,August,LCU,304392,A
TCD,01/09/2022,30/09/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7009,September,LCU,299877.5,A
TCD,01/10/2022,31/10/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7010,October,LCU,291932.1,A
TCD,01/11/2022,30/11/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7011,November,LCU,289073.1,A
TCD,01/12/2022,31/12/2022,39,'148,Chad,79,'0118,Millet,5530,Producer Price (LCU/tonne),2022,2022,7012,December,LCU,266862.3,A
TCD,01/01/2007,31/12/2007,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,168730,A
TCD,01/01/2008,31/12/2008,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,219150,A
TCD,01/01/2009,31/12/2009,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,227910,A
TCD,01/01/2010,31/12/2010,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,214550,A
TCD,01/01/2011,31/12/2011,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,203660,A
TCD,01/01/2014,31/12/2014,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,310000,A
TCD,01/01/2016,31/12/2016,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,188000,A
TCD,01/01/2017,31/12/2017,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,195000,A
TCD,01/01/2018,31/12/2018,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,187000,A
TCD,01/01/2019,31/12/2019,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,164647.3,A
TCD,01/01/2020,31/12/2020,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,223516.6,A
TCD,01/01/2021,31/12/2021,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,245573.2,A
TCD,01/01/2022,31/12/2022,39,'148,Chad,79,'0118,Millet,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,282996.9,A
TCD,01/01/2007,31/12/2007,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,352.1,A
TCD,01/01/2008,31/12/2008,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,489.4,A
TCD,01/01/2009,31/12/2009,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,482.7,A
TCD,01/01/2010,31/12/2010,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,433.6,A
TCD,01/01/2011,31/12/2011,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,432.2,A
TCD,01/01/2014,31/12/2014,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,627.8,A
TCD,01/01/2016,31/12/2016,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,317.2,A
TCD,01/01/2017,31/12/2017,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,335.8,A
TCD,01/01/2018,31/12/2018,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,336.7,A
TCD,01/01/2019,31/12/2019,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,281,A
TCD,01/01/2020,31/12/2020,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,388.3,A
TCD,01/01/2021,31/12/2021,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,442.8,A
TCD,01/01/2022,31/12/2022,39,'148,Chad,79,'0118,Millet,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,453.7,A
TCD,01/01/2007,31/12/2007,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,70.47,I
TCD,01/01/2008,31/12/2008,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,91.53,I
TCD,01/01/2009,31/12/2009,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,95.19,I
TCD,01/01/2010,31/12/2010,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,89.61,I
TCD,01/01/2011,31/12/2011,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,85.06,I
TCD,01/01/2012,31/12/2012,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,99.87,I
TCD,01/01/2013,31/12/2013,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,114.67,I
TCD,01/01/2014,31/12/2014,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,129.48,I
TCD,01/01/2015,31/12/2015,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,92,I
TCD,01/01/2016,31/12/2016,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,78.52,I
TCD,01/01/2017,31/12/2017,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,81.45,I
TCD,01/01/2018,31/12/2018,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,78.1,I
TCD,01/01/2019,31/12/2019,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,68.77,I
TCD,01/01/2020,31/12/2020,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,93.36,I
TCD,01/01/2021,31/12/2021,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,102.57,I
TCD,01/01/2022,31/12/2022,39,'148,Chad,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,118.2,I
TCD,01/01/2017,31/01/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,3000000,A
TCD,01/02/2017,28/02/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,3000000,A
TCD,01/03/2017,31/03/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,3500000,A
TCD,01/04/2017,30/04/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,4000000,A
TCD,01/05/2017,31/05/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,4000000,A
TCD,01/06/2017,30/06/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,4000000,A
TCD,01/07/2017,31/07/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,3500000,A
TCD,01/08/2017,31/08/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,3500000,A
TCD,01/09/2017,30/09/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,3000000,A
TCD,01/10/2017,31/10/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,3000000,A
TCD,01/11/2017,30/11/2017,39,'148,Chad,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,2500000,A
